portalFamily,portalPosition,portalLabel,duplicateLabelCount,source,observedOn,effectiveDate,candidateCatalogDestinations,exactCatalogDestination,canonicalCode,programId,status,exception
Portfolio Soft Roman,90,RAMSEY SILVER,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,RAM03,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,91,RAMSEY WHITE GOLD,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,RAM04,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,92,SPECKLED LATTE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,SPK03,sundance_portfolio_roman_p21_t2 | sundance_portfolio_roman_p23_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,93,THEIS CAMEL,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,THE02,sundance_portfolio_roman_p22_t1 | sundance_portfolio_roman_p24_t1,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,94,THESIS ALUMINUM,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Portfolio Soft Roman,95,THESIS DENIM,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Portfolio Soft Roman,96,THESIS JADE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Portfolio Soft Roman,97,THESIS SEAFOAM,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Portfolio Soft Roman,98,THESIS SUN,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Portfolio Soft Roman,99,URSA SKYLINE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,URS01,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,100,URSA SLATE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,URS02,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,101,URSA WHITE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,URS03,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,102,VICTORIA CASCADE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,VCT01,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,103,VICTORIA CHIME,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,VCT02,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,104,VICTORIA MIRAGE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,VCT03,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,105,WALDRON FLOUR(CAMELIA FLOUR),1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WLD01,sundance_portfolio_roman_p22_t1 | sundance_portfolio_roman_p24_t1,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,106,WALDRON GRAY,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WLD06,sundance_portfolio_roman_p22_t1 | sundance_portfolio_roman_p24_t1,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,107,WALDRON OLIVE(CAMELIA OLIVE),1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WLD02,sundance_portfolio_roman_p22_t1 | sundance_portfolio_roman_p24_t1,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,108,WALDRON SAND(CAMELIA SAND),1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WLD03,sundance_portfolio_roman_p22_t1 | sundance_portfolio_roman_p24_t1,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,109,WALDRON TWILIGHT(CAMELIA TWILIGHT),1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Portfolio Soft Roman,110,WALDRON TWINE(CAMELIA TWINE),1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WLD05,sundance_portfolio_roman_p22_t1 | sundance_portfolio_roman_p24_t1,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,111,WINDHAM CHATEAU,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WIN01,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,112,WINDHAM LUXE,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WIN02,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Portfolio Soft Roman,113,WINDHAM PATINA,1,https://sundance.blindata.app,2026-09-20,,['sundance_portfolio_roman'],sundance_portfolio_roman,WIN03,sundance_portfolio_roman_p22_t2 | sundance_portfolio_roman_p24_t2,source_mapped_manual_pricing_required,"Exact source material matched; valid style/control, current availability and account prices still require verification"
Wovenwood,1,AIRES WHITE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_premier,E-M01,sundance_walden_premier_p19_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
Wovenwood,2,ALDER OAK,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_premier,E-87K,sundance_walden_premier_p17_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
Wovenwood,3,ALISIA ANTIQUE WHITE (EDGE BINDING A MUST N/C),1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-F132,sundance_walden_select_p18_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; edge binding source conflict; exact_name_match
Wovenwood,4,ALISIA CHIFFON (EDGE BINDING A MUST N/C),1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-F111,sundance_walden_select_p18_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; edge binding source conflict; exact_name_match
Wovenwood,5,ALISIA MORNING (EDGE BINDING A MUST N/C),1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-F122,sundance_walden_select_p18_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; edge binding source conflict; exact_name_match
Wovenwood,6,ANDELL LINEN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_premier,E-232W,sundance_walden_premier_p19_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
Wovenwood,7,ANDIE BEIGE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Wovenwood,8,ANDROS BIRCH,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-V043,sundance_walden_select_p18_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
Wovenwood,9,ANDROS HARBOR,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-V049,sundance_walden_select_p18_t2,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
Wovenwood,10,ANTILLES MIST,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-1922,sundance_walden_select_p18_t1,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
Wovenwood,11,ANTILLES SAND,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-1903,sundance_walden_select_p18_t1,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
Wovenwood,12,ANTILLES SEAGRASS,1,https://sundance.blindata.app,2026-09-20,,"['sundance_walden_premier', 'sundance_walden_select']",sundance_walden_select,WS-1905,sundance_walden_select_p18_t1,source_mapped_manual_pricing_required,Full configuration/account terms remain unresolved; exact_name_match
