"products","file","line","kind","rule_id","source","message","expression","enclosing_function"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2373","validation helper invocation","`honeycomb.matrix.specialty.${failure}`","39","`Specialty shape ${failure.replaceAll(""_"", "" "")} boundary is violated.`","issue( `honeycomb.matrix.specialty.${failure}`, 39, { ...baseSelected(context), shape, ...limits }, `Specialty shape ${failure.replaceAll(""_"", "" "")} boundary is violated.`, )","validateSpecialtyShape"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2386","validation helper invocation","""honeycomb.matrix.specialty.perfect_arch_ratio""","39","""Perfect Arch height must equal exactly half its width.""","issue( ""honeycomb.matrix.specialty.perfect_arch_ratio"", 39, { widthInches: context.widthInches, heightInches: context.heightInches, requiredHeight: context.widthInches / 2, }, ""Perfect Arch height must equal exactly half its width."", )","validateSpecialtyShape"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2399","validation helper invocation","""honeycomb.matrix.specialty.eyebrow_ratio""","39","""Eyebrow height must be less than half its width.""","issue( ""honeycomb.matrix.specialty.eyebrow_ratio"", 39, { widthInches: context.widthInches, heightInches: context.heightInches, maxExclusiveHeight: context.widthInches / 2, }, ""Eyebrow height must be less than half its width."", )","validateSpecialtyShape"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2415","validation helper invocation","""honeycomb.matrix.specialty.quarter_round_ratio""","39","""Quarter Round width and height must be equal.""","issue( ""honeycomb.matrix.specialty.quarter_round_ratio"", 39, { widthInches: context.widthInches, heightInches: context.heightInches, }, ""Quarter Round width and height must be equal."", )","validateSpecialtyShape"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2430","validation helper invocation","""honeycomb.matrix.specialty.half_eyebrow_ratio""","39","""Half Eyebrow height must be less than its width.""","issue( ""honeycomb.matrix.specialty.half_eyebrow_ratio"", 39, { widthInches: context.widthInches, heightInches: context.heightInches, }, ""Half Eyebrow height must be less than its width."", )","validateSpecialtyShape"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2453","validation helper invocation","""honeycomb.matrix.specialty.elongated_eyebrow_legs""","39","""Elongated Eyebrow leg heights must match, be at least 1 inch but below total height, and leave a rise of 5 inches through one-half width.""","issue( ""honeycomb.matrix.specialty.elongated_eyebrow_legs"", 39, { leftLegHeight: left, rightLegHeight: right, widthInches: context.widthInches, heightInches: context.heightInches, }, ""Elongated Eyebrow leg heights must match, be at least 1 inch but below total height, and leave a rise of 5 inches through one-half width."", )","validateSpecialtyShape"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2476","validation helper invocation","""honeycomb.matrix.specialty.arch_on_top_leg""","39","""Arch-on-Top leg height must be at least 1 inch but below total height, and leave a rise from 5 inches through the shade width.""","issue( ""honeycomb.matrix.specialty.arch_on_top_leg"", 39, { legHeight: leg, widthInches: context.widthInches, heightInches: context.heightInches, }, ""Arch-on-Top leg height must be at least 1 inch but below total height, and leave a rise from 5 inches through the shade width."", )","validateSpecialtyShape"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2510","validation helper invocation","""honeycomb.matrix.cutout.vertical_baseboard_only""","46","""Vertical cut-outs are for baseboards only and affect rails, not fabric.""","issue( ""honeycomb.matrix.cutout.vertical_baseboard_only"", 46, { cutout_type: stringConfig(context, ""cutout_type"") }, ""Vertical cut-outs are for baseboards only and affect rails, not fabric."", )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2519","validation helper invocation","""honeycomb.matrix.cutout.vertical_height""","46","""Vertical baseboard cut-out height cannot exceed 6 inches.""","issue( ""honeycomb.matrix.cutout.vertical_height"", 46, { cutout_height_inches: height, minHeight: 0, maxHeight: 6 }, ""Vertical baseboard cut-out height cannot exceed 6 inches."", )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2535","validation helper invocation","""honeycomb.matrix.cutout.vertical_rail""","46","stationaryOnly ? ""This stacking configuration permits a cut-out only on the stationary rail."" : ""Traveling Center Stack permits a cut-out only on the movable rail.""","issue( ""honeycomb.matrix.cutout.vertical_rail"", 46, { stacking_configuration: stacking, vertical_cutout_rail: rail || null, }, stationaryOnly ? ""This stacking configuration permits a cut-out only on the stationary rail."" : ""Traveling Center Stack permits a cut-out only on the movable rail."", )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2573","validation helper invocation","""honeycomb.matrix.cutout.configuration_ineligible""","46","""Horizontal cut-outs are unavailable for woven/Ashton, TD/TDBU, Day & Night, SmartFit, 2-on-1, Specialty Shape, and Motorized Skylight configurations.""","issue( ""honeycomb.matrix.cutout.configuration_ineligible"", 46, { system, fabricClass }, ""Horizontal cut-outs are unavailable for woven/Ashton, TD/TDBU, Day & Night, SmartFit, 2-on-1, Specialty Shape, and Motorized Skylight configurations."", )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2586","validation helper invocation","""honeycomb.matrix.cutout.two_on_one_ineligible""","46","""Cut-outs are unavailable on 2-on-1 Honeycomb shades.""","issue( ""honeycomb.matrix.cutout.two_on_one_ineligible"", 46, { shade_type: stringConfig(context, ""shade_type"") }, ""Cut-outs are unavailable on 2-on-1 Honeycomb shades."", )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2598","validation helper invocation","""honeycomb.matrix.cutout.cordless_width_ineligible""","46","""Cordless cut-outs are unavailable when shade width is 16 inches or less.""","issue( ""honeycomb.matrix.cutout.cordless_width_ineligible"", 46, { shadeWidth: context.widthInches, minExclusiveWidth: 16 }, ""Cordless cut-outs are unavailable when shade width is 16 inches or less."", )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2609","validation helper invocation","""honeycomb.matrix.cutout.width""","46","`Cut-out width must be from 1/8 inch through ${maxWidth} inch for this shade width/system.`","issue( ""honeycomb.matrix.cutout.width"", 46, { cutout_width_inches: width, minWidth: 0.125, maxWidth }, `Cut-out width must be from 1/8 inch through ${maxWidth} inch for this shade width/system.`, )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2622","validation helper invocation","""honeycomb.matrix.cutout.height""","46","`Cut-out height must be from ${minHeight} inches through shade height minus 2 inches.`","issue( ""honeycomb.matrix.cutout.height"", 46, { cutout_height_inches: height, minHeight, maxHeight: context.heightInches - 2, }, `Cut-out height must be from ${minHeight} inches through shade height minus 2 inches.`, )","validateCutout"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2642","validation helper invocation","`honeycomb.matrix.${resolved.code.toLowerCase()}`","resolved.page","resolved.sourceId","issue( `honeycomb.matrix.${resolved.code.toLowerCase()}`, resolved.page, baseSelected(context), resolved.message, ""hard_block"", undefined, resolved.sourceId, )","validateHoneycombMatrix"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2697","validation helper invocation","""honeycomb.matrix.silverbrook_3_8_excluded""","8","""Silverbrook Designer Light Filtering is not available in 3/8-inch Single Cell.""","issue( ""honeycomb.matrix.silverbrook_3_8_excluded"", 8, { fabric_collection: stringConfig(context, ""fabric_collection""), cell_size: stringConfig(context, ""cell_size""), }, ""Silverbrook Designer Light Filtering is not available in 3/8-inch Single Cell."", )","validateHoneycombMatrix"
"honeycomb|vertical_honeycomb","src/lib/quote-v2/honeycomb-matrix.ts","2713","validation helper invocation","""honeycomb.matrix.smartfit_ob_large_cell_excluded""","8","""Outside-mount SmartFit and SmartFit Dual are unavailable in 3/4-inch Double and 1 1/4-inch Single cells.""","issue( ""honeycomb.matrix.smartfit_ob_large_cell_excluded"", 8, { system: resolved.system, mount_type: stringConfig(context, ""mount_type""), cell: resolved.cell, }, ""Outside-mount SmartFit and SmartFit Dual are unavailable in 3/4-inch Double and 1 1/4-inch Single cells."", )","validateHoneycombMatrix"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","159","validation object","`norman.palladian.${rule}`","sourceProvenance(current ? ""norman-palladian-guide-2026-09-01"" : ""norman-retail-guide-2026-09"", { page: current ? page : 37 })","","{ severity: ""hard_block"", ruleId: `norman.palladian.${rule}`, source: sourceProvenance(current ? ""norman-palladian-guide-2026-09-01"" : ""norman-retail-guide-2026-09"", { page: current ? page : 37 }), selectedValues: { lineId: line.lineId, accompanyingLineId: id ?? null }, explanation, }","deriveNormanOrderRecords"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","166","validation helper invocation","""accompanying_line_required""","6","""The with-product shelf rate requires a linked, selected eligible Norman product on this quote.""","fail(""accompanying_line_required"", 6, ""The with-product shelf rate requires a linked, selected eligible Norman product on this quote."")","deriveNormanOrderRecords"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","177","validation helper invocation","""honeycomb_application""","6","""Framed SmartFit, framed sloped Honeycomb and motorized skylight shades require a separately ordered shelf.""","fail(""honeycomb_application"", 6, ""Framed SmartFit, framed sloped Honeycomb and motorized skylight shades require a separately ordered shelf."")","deriveNormanOrderRecords"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","178","validation helper invocation","""accompanying_mount""","5","""A paired Palladian shelf requires an inside-mounted blind or shade.""","fail(""accompanying_mount"", 5, ""A paired Palladian shelf requires an inside-mounted blind or shade."")","deriveNormanOrderRecords"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","181","validation helper invocation","""quantity""","6","""Total custom shelves linked to this line cannot exceed its blind/shade quantity. Shelf quantity is a line total, not an amount per shade.""","fail(""quantity"", 6, ""Total custom shelves linked to this line cannot exceed its blind/shade quantity. Shelf quantity is a line total, not an amount per shade."")","deriveNormanOrderRecords"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","184","validation helper invocation","""opening_width""","5","""Default shelf width must match the accompanying product's ordered opening width, including the full common-valance span.""","fail(""opening_width"", 5, ""Default shelf width must match the accompanying product's ordered opening width, including the full common-valance span."")","deriveNormanOrderRecords"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","191","validation helper invocation","""common_quantity""","6","""Shelves linked to shades under the same common valance cannot exceed the common-valance assembly quantity.""","fail(""common_quantity"",6,""Shelves linked to shades under the same common valance cannot exceed the common-valance assembly quantity."")","deriveNormanOrderRecords"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/norman-assemblies.ts","195","validation helper invocation","""common_widths""","8","""Record every blind/shade width in the common-valance assembly before pairing a shelf.""","fail(""common_widths"", 8, ""Record every blind/shade width in the common-valance assembly before pairing a shelf."")","deriveNormanOrderRecords"
