collection,code,color,cell,programId,status
Designer Fabric (LF) (Ashton),C9001K,Eggshell White,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9002K,Ballet White,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9002K,Ballet White,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9701K,Country Sky,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9701K,Country Sky,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9401K,Toasted Pecan,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9401K,Toasted Pecan,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9301K,Dreamy White,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9301K,Dreamy White,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9402K,Dark Champagne,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9402K,Dark Champagne,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9101K,Moonlight,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (LF) (Ashton),C9101K,Moonlight,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0001T,Eggshell White RD,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0001T,Eggshell White RD,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0002T,Ballet White RD,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0002T,Ballet White RD,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0701T,Country Sky RD,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0701T,Country Sky RD,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0401T,Toasted Pecan RD,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0401T,Toasted Pecan RD,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0301T,Dreamy White RD,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0301T,Dreamy White RD,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0402T,Dark Champagne RD,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0402T,Dark Champagne RD,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0101T,Moonlight RD,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Designer Fabric (RD) (Ashton),C0101T,Moonlight RD,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1299,Almond Milk,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1299,Almond Milk,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1300,Flax,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1300,Flax,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1301,Sand,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1301,Sand,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1302,Khaki,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1302,Khaki,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1303,Dune,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Breeze AB0658,F1303,Dune,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg2,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F0908,Linen Weave,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F0908,Linen Weave,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1531,Dawn,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1531,Dawn,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1283,Coffee,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1283,Coffee,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1284,Burnt Ember,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1284,Burnt Ember,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1285,Black Magic,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1285,Black Magic,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1526,Cotton,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1526,Cotton,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1527,Toasted Wheat,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1527,Toasted Wheat,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1528,Glazed Pecan,"3/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Windsong AB0632,F1528,Glazed Pecan,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_single_and_1_1_4in_single_pg1,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7012,White Lace,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7012,White Lace,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7010,Modern White,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7010,Modern White,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7514,Sweet Cream,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7514,Sweet Cream,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7011,Pearl Sand,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7011,Pearl Sand,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7615,Serene,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7615,Serene,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7804,Dusty Lilac,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7804,Dusty Lilac,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7419,Modern Tan,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7419,Modern Tan,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7122,Steel,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7122,Steel,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7123,Dim Gray,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7123,Dim Gray,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7203,Midnight,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7203,Midnight,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7712,Denim,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7712,Denim,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7204,Warm Black,"3/4"" Single Cell",honeycomb_3_8in_cordless_single_and_3_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
Solus,C7204,Warm Black,"1 1/4"" Single Cell",honeycomb_3_4in_cordless_double_and_1_1_4in_single,GRID MAPPED; CONFIGURATION/PORTAL VERIFICATION PENDING
