product,field,field_label,choice_value,choice_label,source_pages,effective_date,status,exception
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1180,F1180,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1181,F1181,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1182,F1182,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1183,F1183,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1184,F1184,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1185,F1185,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1186,F1186,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1187,F1187,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1188,F1188,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1189,F1189,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1190,F1190,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1194,F1194,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1195,F1195,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1196,F1196,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1197,F1197,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1363,F1363,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1200,F1200,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1201,F1201,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1202,F1202,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1203,F1203,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1204,F1204,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1205,F1205,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1206,F1206,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1207,F1207,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1208,F1208,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_valance_fabric,Valance fabric override,F1209,F1209,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_wood_finish,Wood valance finish,001 Pure White,001 Pure White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
perfectsheer,perfectsheer_wood_finish,Wood valance finish,003 Silk White,003 Silk White,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
