product,catalog_id,collection,color_code,color,fabric_type,program,selectable,source,effective_date,source_note,status,exception
norman_shutters,norman_shutters:woodlore_aquashield:836,Woodlore Aquashield,836,Classic Black,Paint,woodlore_aquashield,True,norman-woodlore-plus-binder-2026-09#page=9,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:woodlore_aquashield:090,Woodlore Aquashield,090,TS White,Paint,woodlore_aquashield,True,norman-woodlore-plus-binder-2026-09#page=9,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:woodlore_aquashield:600,Woodlore Aquashield,600,True White,Paint,woodlore_aquashield,True,norman-woodlore-plus-binder-2026-09#page=9,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:woodlore_aquashield:601,Woodlore Aquashield,601,Chiffon,Paint,woodlore_aquashield,True,norman-woodlore-plus-binder-2026-09#page=9,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:woodlore_aquashield:603,Woodlore Aquashield,603,Natural Linen,Paint,woodlore_aquashield,True,norman-woodlore-plus-binder-2026-09#page=9,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:woodlore_aquashield:609,Woodlore Aquashield,609,Chateau Brown,Paint,woodlore_aquashield,True,norman-woodlore-plus-binder-2026-09#page=9,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:brightwood:001,Brightwood,001,Pure White,Paint,brightwood,True,norman-brightwood-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:brightwood:002,Brightwood,002,Extra White,Paint,brightwood,True,norman-brightwood-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:brightwood:003,Brightwood,003,Silk White,Paint,brightwood,True,norman-brightwood-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:brightwood:004,Brightwood,004,Bright White,Paint,brightwood,True,norman-brightwood-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:brightwood:006,Brightwood,006,Pearl,Paint,brightwood,True,norman-brightwood-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
norman_shutters,norman_shutters:brightwood:007,Brightwood,007,Ivory Lace,Paint,brightwood,True,norman-brightwood-binder-2026-09#page=7,,Complete 2026 shutter binder section b. Assortment evidence only; account pricing and configuration restrictions remain unresolved.,UNRESOLVED EXCEPTION,"Six existing programs and 126 finish routes are deployed with product-specific louvers, hinges and tilt validation. Six dealer baseline rates captured; five imported costs conflict and account applicability is pending. Production six-program quote 805-0326 passed save/close/full reload/reopen; every selected field persisted. Contract output correctly remains blocked. Full frame/panel/shape/track constraints and surcharge schedule remain unresolved."
