sku,title,url,variant,portalPrice,portalQuantityField,portalCasepack,portalCutdown,productIds,programIds,guideDealerNet,sourcePages,sourceEffectiveDate,observedDate,status,exception
FCX2772WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,27 x 72 / Soft White WH,26.16,4215,4 -pack,25,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,26.16,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX2872WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,28 x 72 / Soft White WH,27.13,3389,4 -pack,26,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,27.13,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX28572AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,28.5 x 72 / Alabaster BO,105.0,153,4 -pack,27,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX28572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,28.5 x 72 / Soft White WH,27.62,152,4 -pack,28,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,27.62,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX2972AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,29 x 72 / Alabaster BO,105.0,3,4 -pack,29,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX2972WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,29 x 72 / Soft White WH,28.1,2912,4 -pack,30,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,28.1,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX29572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,29.5 x 72 / Soft White WH,28.59,284,4 -pack,31,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,28.59,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3072AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,30 x 72 / Alabaster BO,105.0,0,4 -pack,32,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX3072WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,30 x 72 / Soft White WH,29.07,1285,4 -pack,33,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,29.07,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX30572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,30.5 x 72 / Soft White WH,29.55,2409,4 -pack,34,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,29.55,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3172WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,31 x 72 / Soft White WH,30.04,3291,4 -pack,36,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,30.04,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX31572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,31.5 x 72 / Soft White WH,30.52,70,4 -pack,37,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,30.52,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3272WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,32 x 72 / Soft White WH,31.01,1555,4 -pack,38,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,31.01,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX32572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,32.5 x 72 / Soft White WH,31.49,128,4 -pack,40,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,31.49,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3372WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,33 x 72 / Soft White WH,31.98,388,4 -pack,41,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,31.98,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3472WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,34 x 72 / Soft White WH,32.95,11021,4 -pack,42,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,32.95,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX342572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,34.25 x 72 / Soft White WH,105.0,55,4 -pack,44,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX34572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,34.5 x 72 / Soft White WH,33.43,3605,4 -pack,46,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,33.43,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX347572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,34.75 x 72 / Soft White WH,105.0,186,4 -pack,48,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX3572AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,35 x 72 / Alabaster BO,105.0,-38,4 -pack,49,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX3572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,35 x 72 / Soft White WH,33.92,6740,4 -pack,50,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,33.92,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX352572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,35.25 x 72 / Soft White WH,105.0,0,4 -pack,51,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX35572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,35.5 x 72 / Soft White WH,34.4,645,4 -pack,52,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,34.4,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3672AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,36 x 72 / Alabaster BO,105.0,1,4 -pack,53,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX3672WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,36 x 72 / Soft White WH,34.88,1058,4 -pack,54,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,34.88,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX36572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,36.5 x 72 / Soft White WH,105.0,53,3 -pack,55,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX3772WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,37 x 72 / Soft White WH,35.85,0,3 -pack,56,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,35.85,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3872AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,38 x 72 / Alabaster BO,105.0,-2,3 -pack,57,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX3872WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,38 x 72 / Soft White WH,36.82,85,3 -pack,58,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,36.82,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3972WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,39 x 72 / Soft White WH,37.79,3484,3 -pack,59,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,37.79,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4072WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,40 x 72 / Soft White WH,38.76,341,3 -pack,62,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,38.76,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX40572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,40.5 x 72 / Soft White WH,39.24,279,3 -pack,63,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,39.24,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4172WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,41 x 72 / Soft White WH,39.73,6,3 -pack,64,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,39.73,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4272WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,42 x 72 / Soft White WH,40.7,67,3 -pack,65,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,40.7,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4372AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,43 x 72 / Alabaster BO,105.0,7,3 -pack,66,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX4372WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,43 x 72 / Soft White WH,41.67,1770,3 -pack,67,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,41.67,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,45 x 72 / Soft White WH,43.61,153,3 -pack,68,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,43.61,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4672WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,46 x 72 / Soft White WH,44.57,36,3 -pack,69,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,44.57,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX46572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,46.5 x 72 / Soft White WH,45.06,1205,3 -pack,71,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,45.06,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4772AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,47 x 72 / Alabaster BO,105.0,3,3 -pack,72,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX4772WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,47 x 72 / Soft White WH,45.54,3700,3 -pack,73,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,45.54,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX4872WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,48 x 72 / Soft White WH,46.51,674,2 -pack,75,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,46.51,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX52572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,52.5 x 72 / Soft White WH,50.87,60,2 -pack,76,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,50.87,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX5472WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,54 x 72 / Soft White WH,52.33,3,2 -pack,78,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,52.33,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX54572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,54.5 x 72 / Soft White WH,105.0,50,2 -pack,79,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX5772WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,57 x 72 / Soft White WH,55.23,4,2 -pack,80,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,55.23,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX5872WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,58 x 72 / Soft White WH,56.2,49,2 -pack,81,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,56.2,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX58572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,58.5 x 72 / Soft White WH,56.69,642,2 -pack,83,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,56.69,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX5972WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,59 x 72 / Soft White WH,57.17,2463,2 -pack,85,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,57.17,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX6072WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,60 x 72 / Soft White WH,105.0,58,2 -pack,86,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX6172WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,61 x 72 / Soft White WH,59.11,48,2 -pack,87,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,59.11,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX6272AL,FCX | 72 Inch Length,/products/fcx-72-inch-length,62 x 72 / Alabaster BO,105.0,25,2 -pack,88,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX6272WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,62 x 72 / Soft White WH,60.08,0,2 -pack,89,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,60.08,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX62572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,62.5 x 72 / Soft White WH,60.56,186,2 -pack,90,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,60.56,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX6372WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,63 x 72 / Soft White WH,61.05,2349,2 -pack,92,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,61.05,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX6672WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,66 x 72 / Soft White WH,63.95,726,2 -pack,93,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,63.95,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX6972WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,69 x 72 / Soft White WH,66.86,111,2 -pack,95,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,66.86,63,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX69572WH,FCX | 72 Inch Length,/products/fcx-72-inch-length,69.5 x 72 / Soft White WH,67.35,616,2 -pack,96,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,67.35,64,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX1848WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,18 x 48 / Soft White,21.17,58,,"4""",lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,21.17,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX2048WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,20 x 48 / Soft White,23.52,65,,0,lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,23.52,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX2248WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,22 x 48 / Soft White,19.16,242,,"6""",lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,19.16,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX22548WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,22.5 x 48 / Soft White,19.6,-12,,"6""",lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,19.6,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX2348WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,23 x 48 / Soft White,20.03,1343,,"6""",lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,20.03,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX2748AL,FCX | 48 Inch Length,/products/fcx-48-inch-length,27 x 48 / Alabaster,105.0,-1,,"6""",,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
FCX2748WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,27 x 48 / Soft White,23.52,95,,"6""",lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,23.52,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX28548WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,28.5 x 48 / Soft White,24.82,58,,"6""",lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,24.82,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
FCX3048WH,FCX | 48 Inch Length,/products/fcx-48-inch-length,30 x 48 / Soft White,19.38,122,,"6""",lotus_faux_wood_blinds,lotus_fcx_2in_soft_white_stock,19.38,59,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
