sku,collection,url,portalPrice,productIds,programIds,sourceCells,sourcePages,sourceEffectiveDate,observedDate,status,exception
CAMX4872W,/collections/aluminum-blinds,/products/camx4872w-width-range-43-25-48-length-range-62-72,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,48.0x72=41.3,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX4864W,/collections/aluminum-blinds,/products/camx4864w-width-range-43-25-48-length-range-54-64,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,48.0x64=41.3,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX4848A,/collections/aluminum-blinds,/products/camx4848a-width-range-43-25-48-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,48.0x48=34.67,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX4836A,/collections/aluminum-blinds,/products/camx4836a-width-range-43-25-48-length-range-26-36,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,48.0x36=31.53,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX4396A,/collections/aluminum-blinds,/products/camx4396a-width-range-39-25-43-length-range-86-96,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CAMX4360A,/collections/aluminum-blinds,/products/camx4360a-width-range-39-25-43-length-range-50-60,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,43.0x60=32.6,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX4348W,/collections/aluminum-blinds,/products/camx4348w-width-range-39-25-43-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,43.0x48=31.79,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX4348A,/collections/aluminum-blinds,/products/camx4348a-width-range-39-25-43-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,43.0x48=31.79,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX43108A,/collections/aluminum-blinds,/products/camx43108a-width-range-39-25-43-length-range-98-108,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,43.0x108=62.77,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3996A,/collections/aluminum-blinds,/products/camx3996a-width-range-35-25-39-length-range-86-96,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CAMX3984A,/collections/aluminum-blinds,/products/camx3984a-width-range-35-25-39-length-range-74-84,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,39.0x84=39.51,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3948W,/collections/aluminum-blinds,/products/camx3948w-width-range-35-25-39-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,39.0x48=29.49,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3948A,/collections/aluminum-blinds,/products/camx3948a-width-range-35-25-39-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,39.0x48=29.49,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3584A,/collections/aluminum-blinds,/products/camx3584a-width-range-30-25-35-length-range-74-84,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,35.0x84=36.18,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3548W,/collections/aluminum-blinds,/products/camx3548w-width-range-30-25-35-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,35.0x48=27.18,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3548A,/collections/aluminum-blinds,/products/camx3548a-width-range-30-25-35-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,35.0x48=27.18,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3536A,/collections/aluminum-blinds,/products/camx3536a-width-range-30-25-35-length-range-26-36,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CAMX35108A,/collections/aluminum-blinds,/products/camx35108a-width-range-30-25-35-length-range-98-108,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,35.0x108=53.69,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3084A,/collections/aluminum-blinds,/products/camx3084a-width-range-27-25-30-length-range-74-84,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,30.0x84=32.84,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3072W,/collections/aluminum-blinds,/products/camx3072w-width-range-27-25-30-length-range-62-72,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,30.0x72=28.44,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3072A,/collections/aluminum-blinds,/products/camx3072a-width-range-27-25-30-length-range-62-72,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,30.0x72=28.44,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3060A,/collections/aluminum-blinds,/products/camx3060a-width-range-27-25-30-length-range-50-60,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,30.0x60=24.87,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX3048A,/collections/aluminum-blinds,/products/camx3048a-width-range-27-25-30-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,30.0x48=24.3,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX30108W,/collections/aluminum-blinds,/products/camx30108w-width-range-27-25-30-length-range-98-108,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,30.0x108=47.21,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX30108A,/collections/aluminum-blinds,/products/camx30108a-width-range-27-25-30-length-range-98-108,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,30.0x108=47.21,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2784A,/collections/aluminum-blinds,/products/camx2784a-width-range-23-25-27-length-range-74-84,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,27.0x84=29.51,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2764W,/collections/aluminum-blinds,/products/camx2764w-width-range-23-25-27-length-range-54-64,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,27.0x64=26.3,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2760A,/collections/aluminum-blinds,/products/camx2760a-width-range-23-25-27-length-range-50-60,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,27.0x60=23.08,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2736W,/collections/aluminum-blinds,/products/camx2736w-width-range-23-25-27-length-range-26-36,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,27.0x36=26.72,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX27108W,/collections/aluminum-blinds,/products/camx27108w-width-range-23-25-27-length-range-98-108,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,27.0x108=42.02,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX27108A,/collections/aluminum-blinds,/products/camx27108a-width-range-23-25-27-length-range-98-108,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,27.0x108=42.02,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2384A,/collections/aluminum-blinds,/products/camx2384a-width-range-17-25-23-length-range-74-84,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,23.0x84=26.18,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2360A,/collections/aluminum-blinds,/products/camx2360a-width-range-17-25-23-length-range-50-60,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,23.0x60=26.6,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2348W,/collections/aluminum-blinds,/products/camx2348w-width-range-17-25-23-length-range-38-48,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,23.0x48=22.67,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX2336A,/collections/aluminum-blinds,/products/camx2336a-width-range-17-25-23-length-range-26-36,,lotus_mini_blinds,lotus_amx_1in_aluminum_custom,23.0x36=23.8,97,,2026-09-20,unresolved_exception,Price not displayed on collection
CAMX10772A,/collections/aluminum-blinds,/products/camx10772a-width-range-101-25-107-length-range-62-72,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CAMX10072W,/collections/aluminum-blinds,/products/camx10072w-width-range-94-25-100-length-range-62-72,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CAMX10072A,/collections/aluminum-blinds,/products/camx10072a-width-range-94-25-100-length-range-62-72,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CMLX4860W,/collections/vinyl-blinds,/products/cmlx4860w-width-range-43-25-48-length-range-50-60,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,48.0x60=21.74,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX4360W,/collections/vinyl-blinds,/products/cmlx4360w-width-range-39-25-43-length-range-50-60,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,43.0x60=20.2,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX4884W,/collections/vinyl-blinds,/products/cmlx4884w-width-range-43-25-48-length-range-74-84,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,48.0x84=27.64,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3560W,/collections/vinyl-blinds,/products/cmlx3560w-width-range-30-25-35-length-range-50-60,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,35.0x60=17.75,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX6972W,/collections/vinyl-blinds,/products/cmlx6972w-width-range-63-25-69-length-range-62-72,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,69.0x72=32.44,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX2748W,/collections/vinyl-blinds,/products/cmlx2748w-width-range-23-25-27-length-range-38-48,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,27.0x48=15.96,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3948W,/collections/vinyl-blinds,/products/cmlx3948w-width-range-30-25-35-length-range-38-48,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,39.0x48=18.15,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX2336W,/collections/vinyl-blinds,/products/cmlx2336w-width-range-17-25-23-length-range-26-36,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,23.0x36=15.66,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3548W,/collections/vinyl-blinds,/products/cmlx3548w-width-range-27-25-30-length-range-38-48,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,35.0x48=17.0,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3960W,/collections/vinyl-blinds,/products/cmlx3960w-width-range-30-25-35-length-range-50-60,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,39.0x60=18.98,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3584W,/collections/vinyl-blinds,/products/cmlx3584w-width-range-30-25-35-length-range-74-84,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,35.0x84=22.05,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3596W,/collections/vinyl-blinds,/products/cmlx3596w-width-range-30-25-35-length-range-86-96,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,35.0x96=27.0,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX7872W,/collections/vinyl-blinds,/products/cmlx7872w-width-range-35-25-39-length-range-62-72,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CMLX7860W,/collections/vinyl-blinds,/products/cmlx7860w-width-range-35-25-39-length-range-50-60,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CMLX6372W,/collections/vinyl-blinds,/products/cmlx6372w-width-range-59-25-63-length-range-62-72,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,63.0x72=30.23,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3984W,/collections/vinyl-blinds,/products/cmlx3984w-width-range-35-25-39-length-range-74-84,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,39.0x84=23.77,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3036W,/collections/vinyl-blinds,/products/cmlx3036w-width-range-23-25-27-length-range-26-36,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,30.0x36=18.3,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX2772W,/collections/vinyl-blinds,/products/cmlx2772w-width-range-23-25-27-length-range-62-72,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,27.0x72=16.96,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX6960W,/collections/vinyl-blinds,/products/cmlx6960w-width-range-63-25-69-length-range-50-60,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,69.0x60=28.19,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX5484W,/collections/vinyl-blinds,/products/cmlx5484w-width-range-48-25-54-length-range-74-84,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,54.0x84=30.23,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX4348W,/collections/vinyl-blinds,/products/cmlx4348w-width-range-39-25-43-length-range-38-48,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,43.0x48=19.29,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX5448W,/collections/vinyl-blinds,/products/cmlx5448w-width-range-48-25-54-length-range-38-48,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,54.0x48=22.43,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX4384W,/collections/vinyl-blinds,/products/cmlx4384w-width-range-39-25-43-length-range-74-84,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,43.0x84=25.5,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3572W,/collections/vinyl-blinds,/products/cmlx3572w-width-range-30-25-35-length-range-62-72,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,35.0x72=19.91,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3084W,/collections/vinyl-blinds,/products/cmlx3084w-width-range-27-25-30-length-range-74-84,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,30.0x84=19.91,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX2784W,/collections/vinyl-blinds,/products/cmlx2784w-width-range-23-25-27-length-range-74-84,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,27.0x84=18.61,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3972W,/collections/vinyl-blinds,/products/cmlx3972w-width-range-35-25-39-length-range-62-72,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,39.0x72=21.38,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3064W,/collections/vinyl-blinds,/products/cmlx3064w-width-range-27-25-30-length-range-54-64,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,30.0x64=16.83,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX2760W,/collections/vinyl-blinds,/products/cmlx2760w-width-range-23-25-27-length-range-50-60,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,27.0x60=15.3,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX2736W,/collections/vinyl-blinds,/products/cmlx2736w-width-range-23-25-27-length-range-26-36,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,27.0x36=17.17,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX7260W,/collections/vinyl-blinds,/products/cmlx7260w-width-range-69-25-72-length-range-50-60,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,72.0x60=29.11,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX5948W,/collections/vinyl-blinds,/products/cmlx5948w-width-range-54-25-59-length-range-38-48,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,59.0x48=23.86,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX5472W,/collections/vinyl-blinds,/products/cmlx5472w-width-range-48-25-54-length-range-62-72,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,54.0x72=26.9,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX4336W,/collections/vinyl-blinds,/products/cmlx4336w-width-range-39-25-43-length-range-26-36,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,43.0x36=17.7,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3936W,/collections/vinyl-blinds,/products/cmlx3936w-width-range-30-25-35-length-range-26-36,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,39.0x36=16.7,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX7284W,/collections/vinyl-blinds,/products/cmlx7284w-width-range-69-25-72-length-range-74-84,,,,,,,2026-09-20,unresolved_exception,No exact source SKU destination
CMLX4396W,/collections/vinyl-blinds,/products/cmlx4396w-width-range-39-25-43-length-range-86-96,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,43.0x96=31.57,95,,2026-09-20,unresolved_exception,Price not displayed on collection
CMLX3564W,/collections/vinyl-blinds,/products/cmlx3564w-width-range-30-25-35-length-range-54-64,,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,35.0x64=18.47,95,,2026-09-20,unresolved_exception,Price not displayed on collection
