kind,observed_value,url,location,decision
phone,805-806-9344,https://www.805shutters.com/,JSON-LD[0] $.@graph[0].contactPoint.telephone,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/santa-rosa-valley-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/simi-valley-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/simi-valley-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/simi-valley-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/thousand-oaks-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/ventura-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/ventura-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/ventura-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/westlake-village-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/westlake-village-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shades/westlake-village-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters-near-me-ventura-county/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters-near-me-ventura-county/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters-near-me-ventura-county/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/camarillo/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/camarillo/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/camarillo/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/fillmore/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/fillmore/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/fillmore/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/interior-shutters-camarillo/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/interior-shutters-camarillo/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/interior-shutters-camarillo/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/moorpark/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/moorpark/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/moorpark/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/newbury-park/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/newbury-park/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/newbury-park/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/oak-park/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/oak-park/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/oak-park/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/ojai/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/ojai/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/ojai/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/oxnard/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/oxnard/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/oxnard/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/plantation/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/plantation/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/plantation/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/port-hueneme/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/port-hueneme/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/port-hueneme/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-clarita/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-clarita/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-clarita/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-paula/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-paula/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-paula/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-rosa-valley/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-rosa-valley/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/santa-rosa-valley/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/simi-valley/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/simi-valley/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/simi-valley/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/thousand-oaks/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/thousand-oaks/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/thousand-oaks/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/ventura/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/ventura/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/ventura/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/westlake-village/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/westlake-village/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/westlake-village/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/wood-shutters-camarillo/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/wood-shutters-camarillo/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/shutters/wood-shutters-camarillo/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/sliding-door-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/sliding-door-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/sliding-door-window-treatments-ventura-county/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/thank-you/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/thank-you/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/thank-you/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/ventura-county-window-treatments-camarillo-blinds-shades-shutters/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/ventura-county-window-treatments-camarillo-blinds-shades-shutters/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/ventura-county-window-treatments-camarillo-blinds-shades-shutters/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/camarillo-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/camarillo-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/camarillo-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/fillmore-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/fillmore-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/fillmore-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/moorpark-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/moorpark-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/moorpark-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/newbury-park-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/newbury-park-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/newbury-park-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/oak-park-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/oak-park-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/oak-park-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/ojai-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/ojai-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/ojai-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/oxnard-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/oxnard-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/oxnard-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/port-hueneme-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/port-hueneme-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/port-hueneme-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-clarita-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-clarita-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-clarita-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-paula-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-paula-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-paula-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/santa-rosa-valley-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/simi-valley-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/simi-valley-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/simi-valley-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/thousand-oaks-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/ventura-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/ventura-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/ventura-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/westlake-village-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/westlake-village-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-coverings/westlake-village-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-shades-near-me-ventura-county/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-shades-near-me-ventura-county/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-shades-near-me-ventura-county/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-company-near-me-ventura-county/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-company-near-me-ventura-county/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-company-near-me-ventura-county/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-comparison-guide/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-comparison-guide/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-comparison-guide/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-cost-guide-ventura-county/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-cost-guide-ventura-county/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-cost-guide-ventura-county/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-installation-timeline-ventura-county/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-installation-timeline-ventura-county/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatment-installation-timeline-ventura-county/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/camarillo-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/camarillo-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/camarillo-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/camarillo/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/camarillo/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/camarillo/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/fillmore-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/fillmore-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/fillmore-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/moorpark-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/moorpark-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/moorpark-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/newbury-park-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/newbury-park-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/newbury-park-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/oak-park-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/oak-park-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/oak-park-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/ojai-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/ojai-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/ojai-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/oxnard-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/oxnard-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/oxnard-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/port-hueneme-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/port-hueneme-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/port-hueneme-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-clarita-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-clarita-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-clarita-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-paula-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-paula-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-paula-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/santa-rosa-valley-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/simi-valley-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/simi-valley-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/simi-valley-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/thousand-oaks-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/ventura-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/ventura-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/ventura-ca/,page text,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/westlake-village-ca/,JSON-LD[0] $.@graph[0].contactPoint.email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/westlake-village-ca/,JSON-LD[0] $.@graph[0].email,current contact; unchanged
email,805@805shutters.com,https://www.805shutters.com/window-treatments/westlake-village-ca/,page text,current contact; unchanged
